"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
"500709293","4",71148,"Mier1","mesoderm induction early response 1 homolog (Xenopus laevis"
"500709294","4",242585,"Slc35d1","solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1"
"500709295","4",70941,"4921539E11Rik","RIKEN cDNA 4921539E11 gene"
"500709296","4",71650,"4930456L15Rik","RIKEN cDNA 4930456L15 gene"
"500709298","4",67013,"Oma1","OMA1 homolog, zinc metallopeptidase (S. cerevisiae)"
"500709303","4",13131,"Dab1","disabled 1"
"500709308","4",242594,"1700024P16Rik","RIKEN cDNA 1700024P16 gene"
"500709312","4",108079,"Prkaa2","protein kinase, AMP-activated, alpha 2 catalytic subunit"
"500709315","4",67916,"Ppap2b","phosphatidic acid phosphatase type 2B"
"500709328","4",329908,"Usp24","ubiquitin specific peptidase 24"
"500709330","4",100102,"Pcsk9","proprotein convertase subtilisin/kexin type 9"
"500709332","4",140475,"Bsnd","Bartter syndrome, infantile, with sensorineural deafness (Barttin)"
"500709334","4",72563,"2700068H02Rik","RIKEN cDNA 2700068H02 gene"
"500709335","4",74754,"Dhcr24","24-dehydrocholesterol reductase"
"500709336","4",242602,"BC055111","cDNA sequence BC055111"
"500709337","4",230576,"Ttc22","tetratricopeptide repeat domain 22"
"500709338","4",230577,"Pars2","prolyl-tRNA synthetase (mitochondrial)(putative)"
"500709339","4",72354,"Ttc4","tetratricopeptide repeat domain 4"
"500709340","4",381538,"Mroh7","maestro heat-like repeat family member 7"
"500709341","4",230579,"Fam151a","family with sequence simliarity 151, member A"
"500709342","4",329910,"Acot11","acyl-CoA thioesterase 11"
"500709345","4",72475,"Ssbp3","single-stranded DNA binding protein 3"
"500709347","4",56280,"Mrpl37","mitochondrial ribosomal protein L37"
"500709348","4",230582,"Cyb5rl","cytochrome b5 reductase-like"
"500709351","4",66526,"Tceanc2","transcription elongation factor A (SII) N-terminal and central domain containing 2"
"500709352","4",56374,"Tmem59","transmembrane protein 59"
"500709353","4",546840,"Ldlrad1","low density lipoprotein receptor class A domain containing 1"
"500709354","4",77809,"Lrrc42","leucine rich repeat containing 42"
"500709355","4",72938,"Hspb11","heat shock protein family B (small), member 11"
"500709356","4",13370,"Dio1","deiodinase, iodothyronine, type I"
"500709358","4",230584,"Yipf1","Yip1 domain family, member 1"
"500709360","4",72787,"Ndc1","NDC1 transmembrane nucleoporin"
"500709361","4",230587,"Glis1","GLIS family zinc finger 1"
"500709363","4",56296,"Dmrtb1","DMRT-like family B with proline-rich C-terminal, 1"
"500709369","4",67548,"4933424M12Rik","RIKEN cDNA 4933424M12 gene"
"500709371","4",16975,"Lrp8","low density lipoprotein receptor-related protein 8, apolipoprotein e receptor"
"500709372","4",619295,"Lrp8os2","low density lipoprotein receptor-related protein 8, apolipoprotein e receptor, opposite strand 2"
"500709374","4",17149,"Magoh","mago-nashi homolog, proliferation-associated (Drosophila)"
"500709375","4",74098,"0610037L13Rik","RIKEN cDNA 0610037L13 gene"
"500709376","4",12896,"Cpt2","carnitine palmitoyltransferase 2"
"500709378","4",77223,"4930407G08Rik","RIKEN cDNA 4930407G08 gene"
"500709379","4",242607,"Slc1a7","solute carrier family 1 (glutamate transporter), member 7"
"500709380","4",242608,"Podn","podocan"
"500709381","4",20280,"Scp2","sterol carrier protein 2, liver"
"500709383","4",52430,"Echdc2","enoyl Coenzyme A hydratase domain containing 2"
"500709386","4",414872,"Zyg11b","zyg-ll family member B, cell cycle regulator"
"500709388","4",69893,"Coa7","cytochrome c oxidase assembly factor 7"
"500709389","4",545667,"Fam159a","family with sequence similarity 159, member A"
"500709391","4",67305,"Gpx7","glutathione peroxidase 7"
"500709394","4",230594,"Zcchc11","zinc finger, CCHC domain containing 11"
"500709396","4",230596,"Prpf38a","PRP38 pre-mRNA processing factor 38 (yeast) domain containing A"
"500709397","4",18392,"Orc1","origin recognition complex, subunit 1"
"500709398","4",319965,"Cc2d1b","coiled-coil and C2 domain containing 1B"
"500709399","4",230597,"Zfyve9","zinc finger, FYVE domain containing 9"
"500709400","4",73133,"3110021N24Rik","RIKEN cDNA 3110021N24 gene"
"500709402","4",70533,"Btf3l4","basic transcription factor 3-like 4"
"500709403","4",66073,"Txndc12","thioredoxin domain containing 12 (endoplasmic reticulum)"
"500709404","4",100087,"Kti12","KTI12 homolog, chromatin associated (S. cerevisiae)"
"500709405","4",69908,"Rab3b","RAB3B, member RAS oncogene family"
"500709406","4",77173,"8030443G20Rik","RIKEN cDNA 8030443G20 gene"
"500709407","4",230598,"Nrd1","nardilysin, N-arginine dibasic convertase, NRD convertase 1"
"500709409","4",100273,"Osbpl9","oxysterol binding protein-like 9"
"500709411","4",108802,"Calr4","calreticulin 4"
"500709413","4",13858,"Eps15","epidermal growth factor receptor pathway substrate 15"
"500709416","4",230603,"Ttc39a","tetratricopeptide repeat domain 39A"
"500709418","4",29864,"Rnf11","ring finger protein 11"
"500709424","4",319743,"9630013D21Rik","RIKEN cDNA 9630013D21 gene"
"500709425","4",12580,"Cdkn2c","cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)"
"500709426","4",14084,"Faf1","Fas-associated factor 1"
"500709427","4",77453,"Dmrta2os","doublesex and mab-3 related transcription factor like family A2, opposite strand"
"500709428","4",242620,"Dmrta2","doublesex and mab-3 related transcription factor like family A2"
"500709430","4",15572,"Elavl4","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)"
"500709431","4",78933,"Agbl4","ATP/GTP binding protein-like 4"
"500709435","4",67621,"Bend5","BEN domain containing 5"
"500709437","4",67946,"Spata6","spermatogenesis associated 6"
"500709440","4",230612,"Slc5a9","solute carrier family 5 (sodium/glucose cotransporter), member 9"
"500709441","4",639774,"Skint8","selection and upkeep of intraepithelial T cells 8"
"500709442","4",328505,"Skint7","selection and upkeep of intraepithelial T cells 7"
"500709444","4",320640,"Skint4","selection and upkeep of intraepithelial T cells 4"
"500709445","4",195564,"Skint3","selection and upkeep of intraepithelial T cells 3"
"500709450","4",329919,"Skint2","selection and upkeep of intraepithelial T cells 2"
"500709463","4",666048,"Trabd2b","TraB domain containing 2B"
"500709473","4",66588,"Cmpk1","cytidine monophosphate (UMP-CMP) kinase 1"
"500709475","4",20460,"Stil","Scl/Tal1 interrupting locus"
"500709476","4",21349,"Tal1","T cell acute lymphocytic leukemia 1"
"500709478","4",67182,"Pdzk1ip1","PDZK1 interacting protein 1"
"500709479","4",81906,"Cyp4x1","cytochrome P450, family 4, subfamily x, polypeptide 1"
"500709481","4",547220,"Cyp4a28-ps","cytochrome P450, family 4, subfamily a, polypeptide 28, pseudogene"
"500709485","4",546842,"Cyp4a30-ps","cytochrome P450, family 4, subfamily a, member 30, pseudogene"
"500709492","4",666168,"Cyp4a31","cytochrome P450, family 4, subfamily a, polypeptide 31"
"500709497","4",230648,"Efcab14","EF-hand calcium binding domain 14"
"500709498","4",75173,"Tex38","testis expressed 38"
"500709499","4",230649,"Atpaf1","ATP synthase mitochondrial F1 complex assembly factor 1"
"500709500","4",100465,"Mob3c","MOB kinase activator 3C"
"500709501","4",17346,"Mknk1","MAP kinase-interacting serine/threonine kinase 1"
"500709502","4",654462,"Kncn","kinocilin"
"500709503","4",76237,"6430628N08Rik","RIKEN cDNA 6430628N08 gene"
"500709504","4",140477,"Dmbx1","diencephalon/mesencephalon homeobox 1"
"500709506","4",14073,"Faah","fatty acid amide hydrolase"
"500709507","4",72181,"Nsun4","NOL1/NOP2/Sun domain family, member 4"
"500709508","4",66576,"Uqcrh","ubiquinol-cytochrome c reductase hinge protein"
"500709510","4",230654,"Lrrc41","leucine rich repeat containing 41"
"500709511","4",19366,"Rad54l","RAD54 like (S. cerevisiae)"
"500709512","4",76786,"2510003B16Rik","RIKEN cDNA 2510003B16 gene"
"500709513","4",68075,"Lurap1","leucine rich adaptor protein 1"
"500709514","4",68273,"Pomgnt1","protein O-linked mannose beta 1,2-N-acetylglucosaminyltransferase"
"500709515","4",66805,"Tspan1","tetraspanin 1"
"500709517","4",433748,"Llph-ps1","433748"
"500709518","4",18710,"Pik3r3","phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55)"
"500709520","4",17776,"Mast2","microtubule associated serine/threonine kinase 2"
"500709522","4",16351,"Ipp","IAP promoted placental gene"
"500709523","4",230657,"Tmem69","transmembrane protein 69"
"500709524","4",77110,"Gpbp1l1","GC-rich promoter binding protein 1-like 1"
"500709525","4",654318,"C530005A16Rik","RIKEN cDNA C530005A16 gene"
"500709526","4",622665,"Ccdc17","coiled-coil domain containing 17"
"500709527","4",50927,"Nasp","nuclear autoantigenic sperm protein (histone-binding)"
"500709528","4",58810,"Akr1a1","aldo-keto reductase family 1, member A1 (aldehyde reductase)"
"500709529","4",100502959,"AV051173","expressed sequence AV051173"
"500709530","4",18477,"Prdx1","peroxiredoxin 1"
"500709531","4",67096,"Mmachc","methylmalonic aciduria cblC type, with homocystinuria"
"500709532","4",68394,"Ccdc163","coiled-coil domain containing 163"
"500709533","4",230661,"Tesk2","testis-specific kinase 2"
"500709534","4",68276,"Toe1","target of EGR1, member 1 (nuclear)"
"500709535","4",70603,"Mutyh","mutY homolog (E. coli)"
"500709536","4",242642,"Hpdl","4-hydroxyphenylpyruvate dioxygenase-like"
"500709538","4",625336,"Rpl36-ps8","ribosomal protein L36, pseudogene 8"
"500709539","4",74464,"Zswim5","zinc finger SWIM-type containing 5"
"500709541","4",22275,"Urod","uroporphyrinogen decarboxylase"
"500709542","4",76608,"Hectd3","HECT domain containing 3"
"500709544","4",108067,"Eif2b3","eukaryotic translation initiation factor 2B, subunit 3"
"500709545","4",19207,"Ptch2","patched homolog 2"
"500709546","4",78611,"Btbd19","BTB (POZ) domain containing 19"
"500709547","4",242646,"Tctex1d4","Tctex1 domain containing 4"
"500709548","4",12795,"Plk3","polo-like kinase 3"
"500709549","4",230664,"Best4-ps","bestrophin 4, pseudogene"
"500709551","4",20116,"Rps8","ribosomal protein S8"
"500709553","4",100216533,"Snord55","small nucleolar RNA, C/D box 55"
"500709554","4",73804,"Kif2c","kinesin family member 2C"
"500709556","4",68777,"Tmem53","transmembrane protein 53"
"500709557","4",66743,"Rnf220","ring finger protein 220"
"500709563","4",140546,"Eri3","exoribonuclease 3"
"500709565","4",66233,"Dmap1","DNA methyltransferase 1-associated protein 1"
"500709572","4",14664,"Slc6a9","solute carrier family 6 (neurotransmitter transporter, glycine), member 9"
"500709573","4",381546,"Ccdc24","coiled-coil domain containing 24"
"500709574","4",53418,"B4galt2","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2"
"500709576","4",114143,"Atp6v0b","ATPase, H+ transporting, lysosomal V0 subunit B"
"500709578","4",67728,"Dph2","DPH2 homolog (S. cerevisiae)"
"500709579","4",230673,"Ipo13","importin 13"
"500709580","4",11876,"Artn","artemin"
"500709581","4",20441,"St3gal3","ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
"500709582","4",78615,"9530034E10Rik","RIKEN cDNA 9530034E10 gene"
"500709583","4",230674,"Kdm4a","lysine (K)-specific demethylase 4A"
"500709584","4",19268,"Ptprf","protein tyrosine phosphatase, receptor type, F"
"500709588","4",68180,"Hyi","hydroxypyruvate isomerase homolog (E. coli)"
"500709589","4",230676,"Szt2","seizure threshold 2"
"500709590","4",80509,"Med8","mediator complex subunit 8"
"500709591","4",54325,"Elovl1","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1"
"500709592","4",107995,"Cdc20","cell division cycle 20"
"500709593","4",17480,"Mpl","myeloproliferative leukemia virus oncogene"
"500709599","4",230678,"Tmem125","transmembrane protein 125"
"500709601","4",68625,"Cfap57","cilia and flagella associated protein 57"
"500709603","4",69072,"Ebna1bp2","EBNA1 binding protein 2"
"500709604","4",100041290,"D4Ertd617e","DNA segment, Chr 4, ERATO Doi 617, expressed"
"500709627","4",100996932,"Lincred2","long intergenic non-protein coding RNA of erythroid differentiation 2"
"500709630","4",20525,"Slc2a1","solute carrier family 2 (facilitated glucose transporter), member 1"
"500709633","4",195522,"Zfp691","zinc finger protein 691"
"500709634","4",27028,"Ermap","erythroblast membrane-associated protein"
"500709635","4",69216,"Ccdc23","coiled-coil domain containing 23"
"500709636","4",75180,"4930538K18Rik","RIKEN cDNA 4930538K18 gene"
"500709637","4",230696,"AU022252","expressed sequence AU022252"
"500709638","4",56401,"P3h1","prolyl 3-hydroxylase 1"
"500709640","4",242653,"Cldn19","claudin 19"
"500709641","4",22608,"Ybx1","Y box protein 1"
"500709642","4",66101,"Ppih","peptidyl prolyl isomerase H"
"500709643","4",73332,"Ccdc30","coiled-coil domain containing 30"
"500709644","4",16830,"Ldha-ps2","lactate dehydrogenase A, pseudogene 2"
"500709645","4",106564,"Ppcs","phosphopantothenoylcysteine synthetase"
"500709646","4",332934,"Zmynd12","zinc finger, MYND domain containing 12"
"500709647","4",194237,"Rimkla","ribosomal modification protein rimK-like family member A"
"500709652","4",433752,"AA415398","expressed sequence AA415398"
"500709653","4",230700,"Foxj3","forkhead box J3"
"500709658","4",16656,"Hivep3","human immunodeficiency virus type I enhancer binding protein 3"
"500709666","4",329934,"Foxo6","forkhead box O6"
"500709667","4",402730,"Foxo6os","forkhead box O6, opposite strand"
"500709670","4",29871,"Scmh1","sex comb on midleg homolog 1"
"500709671","4",194219,"Slfnl1","schlafen like 1"
"500709672","4",51797,"Ctps","cytidine 5''-triphosphate synthase"
"500709675","4",56222,"Cited4","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4"
"500709676","4",60613,"Kcnq4","potassium voltage-gated channel, subfamily Q, member 4"
"500709677","4",18046,"Nfyc","nuclear transcription factor-Y gamma"
"500709681","4",242662,"Rims3","regulating synaptic membrane exocytosis 3"
"500709683","4",73172,"Exo5","exonuclease 5"
"500709684","4",381549,"Zfp69","zinc finger protein 69"
"500709685","4",69780,"Smap2","small ArfGAP 2"
"500709687","4",12840,"Col9a2","collagen, type IX, alpha 2"
"500709688","4",230709,"Zmpste24","zinc metallopeptidase, STE24"
"500709692","4",109263,"Rlf","rearranged L-myc fusion sequence"
"500709709","4",19063,"Ppt1","palmitoyl-protein thioesterase 1"
"500709710","4",12331,"Cap1","CAP, adenylate cyclase-associated protein 1 (yeast)"
"500709712","4",76574,"Mfsd2a","major facilitator superfamily domain containing 2A"
"500709713","4",16918,"Mycl","v-myc myelocytomatosis viral oncogene homolog, lung carcinoma derived (avian)"
"500709714","4",66966,"Trit1","tRNA isopentenyltransferase 1"
"500709717","4",12164,"Bmp8b","bone morphogenetic protein 8b"
"500709718","4",353371,"Oxct2b","3-oxoacid CoA transferase 2B"
"500709719","4",56031,"Ppie","peptidylprolyl isomerase E (cyclophilin E)"
"500709720","4",170638,"Hpcal4","hippocalcin-like 4"
"500709721","4",230718,"Nt5c1a","5''-nucleotidase, cytosolic IA"
"500709724","4",230721,"Pabpc4","poly(A) binding protein, cytoplasmic 4"
"500709726","4",12163,"Bmp8a","bone morphogenetic protein 8a"
"500709727","4",64059,"Oxct2a","3-oxoacid CoA transferase 2A"
"500709728","4",11426,"Macf1","microtubule-actin crosslinking factor 1"
"500709729","4",442834,"D830031N03Rik","RIKEN cDNA D830031N03 gene"
"500709732","4",102465214,"Mir6398","microRNA 6398"
"500709736","4",595136,"Ndufs5","NADH dehydrogenase (ubiquinone) Fe-S protein 5"
"500709737","4",68050,"Akirin1","akirin 1"
"500709738","4",230726,"Rhbdl2","rhomboid, veinlet-like 2 (Drosophila)"
"500709743","4",442805,"D130007C19Rik","RIKEN cDNA D130007C19 gene"
"500709744","4",56309,"Mycbp","c-myc binding protein"
"500709745","4",54170,"Rragc","Ras-related GTP binding C"
"500709755","4",18991,"Pou3f1","POU domain, class 3, transcription factor 1"
"500709757","4",67205,"Utp11l","UTP11-like, U3 small nucleolar ribonucleoprotein, (yeast)"
"500709758","4",14201,"Fhl3","four and a half LIM domains 3"
"500709759","4",75062,"Sf3a3","splicing factor 3a, subunit 3"
"500709764","4",16330,"Inpp5b","inositol polyphosphate-5-phosphatase B"
"500709765","4",735263,"Mir698","microRNA 698"
"500709766","4",17764,"Mtf1","metal response element binding transcription factor 1"
"500709767","4",68920,"1110065P20Rik","RIKEN cDNA 1110065P20 gene"
"500709768","4",230734,"Yrdc","yrdC domain containing (E.coli)"
"500709769","4",215090,"Maneal","mannosidase, endo-alpha-like"
"500709770","4",230735,"Epha10","Eph receptor A10"
"500709771","4",73628,"1700125G02Rik","RIKEN cDNA 1700125G02 gene"
"500709772","4",52276,"Cdca8","cell division cycle associated 8"
"500709773","4",194268,"9930104L06Rik","RIKEN cDNA 9930104L06 gene"
"500709776","4",192199,"Rspo1","R-spondin homolog (Xenopus laevis)"
"500709778","4",230737,"Gnl2","guanine nucleotide binding protein-like 2 (nucleolar)"
"500709779","4",75563,"Dnali1","dynein, axonemal, light intermediate polypeptide 1"
"500709780","4",76793,"Snip1","Smad nuclear interacting protein 1"
"500709782","4",70088,"Meaf6","MYST/Esa1-associated factor 6"
"500709783","4",230738,"Zc3h12a","zinc finger CCCH type containing 12A"
"500709791","4",14807,"Grik3","glutamate receptor, ionotropic, kainate 3"
"500709792","4",14337,"Ftl2","ferritin light chain 2"
"500709793","4",735288,"Mir692-2","microRNA 692-2"
"500709797","4",72395,"2610028E06Rik","RIKEN cDNA 2610028E06 gene"
"500709799","4",12986,"Csf3r","colony stimulating factor 3 receptor (granulocyte)"
"500709800","4",66407,"Mrps15","mitochondrial ribosomal protein S15"
"500709801","4",230751,"Oscp1","organic solute carrier partner 1"
"500709802","4",100039645,"Rpl28-ps3","ribosomal protein L28, pseudogene 3"
"500709803","4",116748,"Lsm10","U7 snRNP-specific Sm-like protein LSM10"
"500709804","4",74178,"Stk40","serine/threonine kinase 40"
